number,created_at,title,labels
30746,2026-03-04T15:23:04Z,"[BUG] ""Failed to load session"" on Claude Code in macOS desktop app",bug|stale
30744,2026-03-04T15:09:28Z,Feature request: Search past sessions by conversation content/topic,duplicate
30743,2026-03-04T15:08:39Z,Remote Control: Only one active session per terminal window (splits not supported),bug|has repro|platform:macos|area:tui|stale
30742,2026-03-04T15:07:31Z,[Bug] AskUserQuestion tool skips questions and proceeds with default/blank answers,bug|duplicate|area:tools|stale
30741,2026-03-04T15:06:41Z,[BUG]  Arabic text rendering error in the cloud system.,bug|stale
30739,2026-03-04T14:57:36Z,Bun runtime segfaults (address 0x28) on macOS Silicon after ~3min when running claude CLI,duplicate
30738,2026-03-04T14:51:53Z,"[FEATURE] Support MCP prompts as ""slash"" commands in VS Code extension",enhancement|area:mcp|platform:vscode|stale
30737,2026-03-04T14:48:59Z,Allow reloading permissions/settings in a running session,duplicate
30736,2026-03-04T14:47:27Z,[BUG] allowedTools glob patterns never match Windows backslash paths — no pattern format works,duplicate
30735,2026-03-04T14:45:08Z,"Sub-agent dispatch notes use ""the user"" and ""the assistant"" — neither applies to sub-agents",enhancement|area:agents|stale
30734,2026-03-04T14:40:24Z,[Feature Request] Add VIM keybinding customization for line navigation (j/k to gj/gk),enhancement|platform:windows|area:tui|keybindings|stale
30732,2026-03-04T14:35:18Z,שפות RTL (מימין לשמאל) כמו **עברית** ו**ערבית** מוצגות בצורה שגויה בפאנל של Claude Code בתוך VS Code / Cursor הטקסט מופיע הפוך ולא קריא.,bug|has repro|platform:windows|area:ide|platform:vscode|stale
30730,2026-03-04T14:27:53Z,Sub-agent dispatch injects hardcoded instructions that conflict with custom agent prompts (.claude/agents/),enhancement|area:agents|stale
30729,2026-03-04T14:26:33Z,[BUG] Install and binary abort  on aarch64 (lambda.ai’s gh200),bug|duplicate|platform:linux|area:installation
30728,2026-03-04T14:08:50Z,[FEATURE] Add usage.five_hour_percentage in JSON status line.,duplicate
30725,2026-03-04T14:02:14Z,[Bug] PowerShell statusLine stopped rendering after upgrade to v2.1.68 on Windows 11,duplicate
30724,2026-03-04T13:55:48Z,[BUG],duplicate
30722,2026-03-04T13:42:48Z,"Claude-in-Chrome: extension not connected despite working native host socket (Linux, custom Chrome profile)",duplicate
30720,2026-03-04T13:28:45Z,[BUG] Bash tool discards working directory change when command exits with non-zero code,bug|has repro|platform:linux|area:bash|stale
30719,2026-03-04T13:27:59Z,[Feature Request] Improve Opus 4.6 reasoning for infrastructure/sysadmin task complexity,duplicate
30718,2026-03-04T13:17:59Z,[BUG] sed truncates files,bug|platform:linux|area:bash
30716,2026-03-04T12:54:58Z,Windows Desktop App: Full-width CJK numbers and Unicode block characters render incorrectly,bug|platform:windows|area:tui|area:desktop|stale
30715,2026-03-04T12:54:05Z,[FEATURE] Flexible managed-settings hooks permissions,enhancement|area:security|area:hooks|area:permissions|stale
30714,2026-03-04T12:44:57Z,Feature request: --session-name CLI flag for naming sessions at startup,duplicate
30713,2026-03-04T12:42:09Z,"[BUG] MCP rich UI previews (e.g. Asana task preview) only render in the chat tab, not in the code/editor tab",bug|has repro|platform:macos|area:mcp|area:ide|stale
30712,2026-03-04T12:37:35Z,[Bug] Windows: LSP server receives malformed file URIs (file://C:\... instead of file:///C:/...),bug|has repro|platform:windows|area:lsp
30711,2026-03-04T12:36:49Z,[BUG] Admin Console Skills — changes don't propagate to clients (cached indefinitely),bug|has repro|platform:macos|area:skills|stale
30710,2026-03-04T12:26:56Z,Expose reasoning effort level in statusline JSON input,duplicate
30709,2026-03-04T12:24:20Z,[BUG] IN VS CODE CLAUDE EXTENSION GETTING API ERROR,duplicate
30708,2026-03-04T12:22:04Z,Add file exclusion for open-file context sent to Claude,enhancement|area:security|area:ide|platform:vscode
30707,2026-03-04T12:19:40Z,"""Update available! Run: brew upgrade claude-code"" shown even when already on latest version (Homebrew cask install)",bug|has repro|platform:macos|area:packaging
30706,2026-03-04T12:18:46Z,"This appears to be a self-assessment document about Windows installation on Hetzner hardware, not a bug report for Claude Code (Anthropic's CLI tool).

This content doesn't relate to Claude Code's functionality and cannot be converted into a valid GitHub i",invalid
30705,2026-03-04T12:11:13Z,Status line model display syncs across parallel sessions instead of being per-session,duplicate
30704,2026-03-04T12:10:51Z,[BUG] RTL (Hebrew/Arabic) text renders reversed in VSCode extension,bug|has repro|platform:windows|area:ide|platform:vscode
30702,2026-03-04T12:06:36Z,"Feature idea: ""billioning..."" as a loading label when Claude is working",enhancement|area:tui|stale
30701,2026-03-04T12:02:57Z,Status line model display updates globally across all sessions when changed in one session,duplicate
30700,2026-03-04T12:02:41Z,"Claude Code session deleted entire ~/Desktop contents including applications, no session log preserved",duplicate
30698,2026-03-04T11:59:40Z,Bash tool: chained commands with && significantly slower than separate calls,invalid
30697,2026-03-04T11:58:50Z,[FEATURE] Allow configuration of custom sandbox profiles,enhancement|platform:macos|area:security|area:sandbox|stale
30696,2026-03-04T11:57:03Z,Marketplace update does not run `git submodule update` after pull,duplicate
30695,2026-03-04T11:26:36Z,[Bug] Voice recording fails with native audio module load error,bug|platform:windows|area:tui
30694,2026-03-04T11:20:56Z,RTL text (Persian/Kurdish/Arabic) displays reversed since v2.1.66,duplicate
30693,2026-03-04T11:18:59Z,"[BUG] Task tool with subagent_type ""Bash"" auto-denies Bash commands when run_in_background: true",bug|area:agents|platform:wsl|area:permissions
30690,2026-03-04T11:02:21Z,[FEATURE] Allow simple commands like /theme to execute while agent is running,duplicate
30689,2026-03-04T11:02:16Z,[Bug] Context window display truncated in CLI output,bug|platform:macos|area:tui
30688,2026-03-04T10:59:37Z,[BUG] VS Code Extension v2.1.63 causes massive outbound network traffic spike (30GB+ per day) due to runaway processes,duplicate
30687,2026-03-04T10:59:19Z,[BUG] Command / Custom-Commands list missing last N-1 row bottom padding in /help command,duplicate
30686,2026-03-04T10:51:23Z,"[BUG] ""Error compacting conversation"" causes Session Freeze (cannot save work or context) #22729",bug|platform:windows|area:core|perf:memory|platform:wsl|stale
30685,2026-03-04T10:49:33Z,[BUG] Arabic (RTL) text is reversed/mirrored in VSCode extension,duplicate
30684,2026-03-04T10:48:56Z,Auto-update permission check tests wrong directory,duplicate
30683,2026-03-04T10:42:06Z,"[BUG] Shell snapshot captures compdef function but not _comps associative array, breaking zsh commands",duplicate
30682,2026-03-04T10:31:07Z,[DOCS],invalid
30681,2026-03-04T10:23:48Z,"[BUG] ""Attach File"" dialog opens local filesystem instead of remote in SSH remote environment",bug|has repro|area:ide|platform:vscode|stale
30680,2026-03-04T10:22:30Z,[BUG] AskUserQuestion tool returns empty answers — Claude proceeds without user input,bug|platform:macos|area:tui|area:tools
30679,2026-03-04T10:19:45Z,"AskUserQuestion returns empty answers, commit proceeds without confirmation",bug|has repro|area:tools|stale
30678,2026-03-04T10:13:50Z,[BUG] Suddenly Claude replies in Italian,duplicate
30676,2026-03-04T10:04:47Z,"[BUG] Cannot read or write local files, prompts no ReadFile CreatiFile",bug|platform:windows|area:tools|stale
30674,2026-03-04T10:03:14Z,[FEATURE] Support slash commands (/compact) in Remote Control mobile sessions,duplicate
30673,2026-03-04T10:03:12Z,"Unified chat history across all Claude surfaces (claude.ai, Claude Code, Cursor, VS Code)",enhancement
30672,2026-03-04T09:57:35Z,Notification click should focus the correct terminal window (multi-window support),enhancement|platform:macos|area:ide|stale
30671,2026-03-04T09:56:29Z,[BUG] AVX-512 bug report,duplicate
30670,2026-03-04T09:48:34Z,statusline-setup should detect user's shell and generate appropriate script,enhancement|platform:macos|area:statusline|stale
30669,2026-03-04T09:43:58Z,Support multi-line status line output,enhancement|platform:macos|area:tui|area:statusline|stale
30668,2026-03-04T09:30:10Z,[FEATURE] Boolean flag to store plans relative to project root,enhancement|stale
30666,2026-03-04T09:14:55Z,[BUG] Asking for random login during session,bug|platform:macos|area:auth|area:networking|stale
30665,2026-03-04T09:13:08Z,You're out of extra usage · resets 1pm (UTC),bug|duplicate|platform:linux|area:cost|stale
30664,2026-03-04T09:13:07Z,[Bug] Voice mode WebSocket connection blocked by Cloudflare challenge on claude.ai,duplicate
30663,2026-03-04T09:04:08Z,[BUG] Not able to browse plugin,duplicate
30662,2026-03-04T09:03:32Z,[FEATURE] Single-prompt context scoping (`/once` or `--no-history` flag),enhancement|area:core|area:cli
30661,2026-03-04T08:51:29Z,Agent teams: stale pane ID prevents spawning new teams after TeamDelete,duplicate
30659,2026-03-04T08:45:55Z,"Since Outage, Claude Messed up",bug|model|api:anthropic|stale
30658,2026-03-04T08:33:56Z,voiceEnabled: true doesn't activate push-to-talk listener on session start,bug|has repro|platform:macos|area:tui
30657,2026-03-04T08:32:52Z,i need the text RTL  right to left mode at hebrew,bug|stale
30656,2026-03-04T08:32:05Z,[BUG] AskUserQuestion tool result prevents skills from using it as a phase gate / turn boundary,bug|area:tools|area:skills
30654,2026-03-04T08:25:32Z,PDFs are converted to per-page JPEG images instead of using document content blocks,bug|has repro|area:tools|stale
30653,2026-03-04T08:14:50Z,`claude mcp add` fails to parse bracketed IPv6 URLs,bug|has repro|platform:macos|area:mcp|area:cli
30652,2026-03-04T08:14:47Z,[Bug] Custom agents fail to initialize,bug|platform:macos|area:agents|needs-repro
30651,2026-03-04T08:09:09Z,[Bug] ASCII graph rendering fails with Chinese characters,bug|platform:macos|area:tui|stale
30649,2026-03-04T07:56:32Z,[FEATURE] Scheduled / cron task support for automated skill execution,duplicate
30648,2026-03-04T07:50:57Z,[BUG] HUGE Privacy violation.  Very strong evidence of cross-session contamination,duplicate
30647,2026-03-04T07:50:26Z,"remote-control fails on Windows: ""bad option: --sdk-url"" — bridge spawner missing script path",bug|duplicate|has repro|platform:windows|area:cli|stale
30646,2026-03-04T07:49:09Z,Feature Request: Scheduled / cron task support,enhancement|area:cli|area:skills
30645,2026-03-04T07:48:10Z,[FEATURE] WebMCP support in Claude Chrome Extension,enhancement|area:mcp|area:browser-extension|area:chrome|stale
30644,2026-03-04T07:46:31Z,Mouse escape sequences leak into input prompt in tmux with SGR mouse mode,duplicate
30643,2026-03-04T07:35:52Z,[Bug] Code files modified without explicit user acceptance outside auto-accept mode,bug|platform:macos|area:permissions|needs-repro
30642,2026-03-04T07:35:43Z,[BUG] Cannot select repository root folder in mobile app session start folder picker,bug|invalid
30641,2026-03-04T07:34:56Z,[Bug] DOCS: Unicode characters corrupted in statusline.sh example script,bug|documentation|platform:linux|area:statusline|stale
30640,2026-03-04T07:28:59Z,[BUG] [Reopening because bot closed without discussion] Native installer doesn't work on FreeBSD,bug|area:packaging|area:installation
30639,2026-03-04T07:26:56Z,[BUG] claude report exceed token even when i ask a small question and still deduct my extra usage even when it didnt work,duplicate
30638,2026-03-04T07:03:33Z,[BUG] Shell snapshot corruption on Windows MSYS/Git Bash - base64 data interpreted as commands,duplicate
30637,2026-03-04T07:03:28Z,Feature request: Add PostClear hook event for /clear command,duplicate
30635,2026-03-04T06:44:53Z,Support ANSI color codes in hook stderr/stdout output,enhancement|area:tui|area:hooks|stale
30634,2026-03-04T06:37:07Z,System plan mode instructions override user CLAUDE.md workflow directives,duplicate
30633,2026-03-04T06:35:48Z,"[BUG] ""claude install"" under Windows always installs itself under ~/.local and there is no way to change this",bug|platform:windows|area:installation|stale
30632,2026-03-04T06:27:43Z,[BUG] Extra Usage toggle appears active (blue) when turned OFF,invalid
30631,2026-03-04T06:25:54Z,"chrome-devtools MCP ignores user-specified command, args, and env configuration",duplicate
30630,2026-03-04T06:22:21Z,[BUG],bug|needs-info|needs-repro
30628,2026-03-04T06:14:28Z,[DOCS] 25+ stale documentation URLs reference old domains across repository,documentation|area:docs|stale
30625,2026-03-04T06:07:40Z,ralph-wiggum stop hook silently stops loops on tool_use-only assistant messages,duplicate
30624,2026-03-04T06:00:19Z,[FEATURE] Permission dialog UI should support localization (currently English-only),enhancement|platform:windows|area:permissions|stale
30622,2026-03-04T05:53:50Z,[BUG] LSP client sends constant document version on textDocument/didChange (never increments),duplicate
30621,2026-03-04T05:44:52Z,[BUG],duplicate
30620,2026-03-04T05:42:44Z,"[BUG] Crash with ""undefined is not an object (evaluating 'T.input_tokens')"" when spawning parallel sub-agents via Agent tool",bug|has repro|platform:macos|area:agents
30619,2026-03-04T05:40:27Z,sandbox.excludedCommands does not bypass network restrictions (SSH blocked for git),bug|has repro|platform:linux|area:sandbox
30618,2026-03-04T05:14:10Z,[BUG] App crash and excessive writes when voice activation shortcut triggered with no microphone available (macOS),invalid|stale
30617,2026-03-04T05:09:27Z,Explore 에이전트가 파일 존재 여부를 확인 없이 거짓 정보 제공,bug|area:model|area:agents|stale
30616,2026-03-04T05:01:14Z,"[BUG] Single session startup triggers 429 rate limit on client_data endpoint, causing false ""1 MCP server failed"" status",bug|has repro|platform:macos|area:auth|area:mcp|api:anthropic|stale
30615,2026-03-04T05:00:51Z,Slash command picker: hard to distinguish user vs project scope for same-name skills,duplicate
30614,2026-03-04T04:57:00Z,Bash tool output duplicated on non-zero exit code,bug|duplicate|has repro|platform:macos|area:bash
30613,2026-03-04T04:43:38Z,[BUG] http hooks with json don't work.,bug|has repro|platform:macos|area:hooks|stale
30610,2026-03-04T04:24:03Z,[BUG] VSCode Extension `/context` command not work,bug|has repro|api:bedrock|platform:macos|area:tui|platform:vscode
