number,created_at,title,labels
32294,2026-03-09T02:26:59Z,[Bug] Claude defaults to assertion from memory instead of verification from tools,bug|platform:windows|area:model
32293,2026-03-09T02:26:36Z,[Bug] Multi-step tasks lack per-step verification — errors compound silently,bug|platform:windows|area:model
32292,2026-03-09T02:23:48Z,[Bug] Multi-tab coordination rules in CLAUDE.md are not enforced — tabs duplicate work silently,enhancement|platform:windows|area:core|stale
32291,2026-03-09T02:23:23Z,[Bug] Verification queries are tautological — cannot return failure results,bug|platform:windows|area:model|stale
32290,2026-03-09T02:22:57Z,[Bug] Claude reads files but ignores actionable instructions contained in them,bug|platform:windows|area:model|stale
32289,2026-03-09T02:22:39Z,[Bug] Claude generates incorrect code/SQL and reports it as complete without validation,bug|platform:windows|area:model
32288,2026-03-09T02:22:21Z,MCP MySQL tool parser rejects cross-schema dot notation (schema.table),bug|platform:windows|external|area:mcp|stale
32282,2026-03-09T02:01:53Z,Background Bash command reading other agents' output files can cause runaway disk usage (1.2TB),bug|platform:macos|area:bash|area:agents|stale
32281,2026-03-09T02:01:35Z,[Bug] Claude Code reports task completion without actually executing operations,bug|platform:windows|area:model|stale
32265,2026-03-08T23:43:06Z,[BUG] LSP query operations return empty results on Windows despite server responding (diagnostics work),bug|has repro|platform:windows|area:lsp|stale
32255,2026-03-08T22:48:15Z,[Bug] Agent enters infinite reasoning loop consuming full context window,bug|platform:windows|area:core|platform:vscode
32249,2026-03-08T22:11:50Z,fix(voice): add SoX fallback for /voice on Windows when native audio module is unavailable,bug|has repro|platform:windows|stale
32243,2026-03-08T21:17:57Z,[BUG] `showTurnDuration: false` does not work,bug|has repro|platform:macos|area:tui|stale
32227,2026-03-08T19:36:20Z,[BUG] /insights fails with EBUSY on Windows — cannot read current session's session-meta file (v2.1.71 regression),bug|has repro|platform:windows|regression
32226,2026-03-08T19:35:14Z,[BUG] sandbox denyRead seems ineffective,bug|has repro|platform:linux|area:security|area:sandbox|stale
32221,2026-03-08T19:06:47Z,Allow SessionStart hook output to display in terminal UI during launch,enhancement|area:hooks|stale
32203,2026-03-08T17:57:08Z,[FEATURE] Show parent folder name alongside filename in edit indicator,enhancement|area:ide|platform:vscode|stale
32198,2026-03-08T17:25:52Z,Claude Code skips mandatory rules in CLAUDE.md (Definition of Done),bug|area:model|stale
32193,2026-03-08T17:13:24Z,Claude violates its own mandatory CLAUDE.md instructions with no enforcement mechanism,enhancement|area:model|area:core
32186,2026-03-08T16:58:15Z,[BUG] Claude Cowork fails on Windows 11 25H2 - CoworkVMService fails to start,bug|platform:windows|area:cowork
32185,2026-03-08T16:56:09Z,[BUG] VSCode: Pasting images crashes process (exit code 1) - image-processor.node not loadable from bun virtual FS,bug|has repro|platform:linux|area:ide|platform:vscode|stale
32184,2026-03-08T16:47:57Z,Skill auto-triggering: recall=0% in headless mode (claude -p) regardless of description content,bug|has repro|platform:windows|area:skills|stale
32183,2026-03-08T16:43:12Z,Windows: /exit does not terminate child bash.exe processes — orphaned shells cause system-wide slowdown,bug|has repro|platform:windows|area:bash|stale
32174,2026-03-08T16:19:09Z,bug: Write/Edit fails on Windows non-system drives (e.g. I:) with 'path does not exist',bug|has repro|platform:windows|area:tools
32164,2026-03-08T15:34:41Z,[BUG] Claude Code in desktop app not responsive,bug|platform:macos|area:desktop|stale
32163,2026-03-08T15:32:30Z,"[FEATURE] Hard-enforce CLAUDE.md rules via code — rules marked CRITICAL should trigger hooks, not just prompts",enhancement|area:hooks|stale
32150,2026-03-08T14:54:18Z,"[BUG] Session titles revert to last-prompt text after session close, overriding custom-title entries",bug|has repro|platform:linux|area:ide|platform:vscode|stale
32146,2026-03-08T14:34:02Z,[BUG] Claude Code in desktop app not responsive ,invalid
32145,2026-03-08T14:31:46Z,[FEATURE] Support MCP server configuration in ~/.claude/settings.json (user-managed file),enhancement|area:mcp
32141,2026-03-08T14:15:24Z,/skills dialog should sort skills alphabetically,enhancement|area:skills
32110,2026-03-08T11:53:37Z,Agent Teams: Support per-teammate model configuration,enhancement|platform:macos|area:model|area:agents
32105,2026-03-08T11:10:02Z,[FEATURE] PostToolUse hooks: allow `updatedToolOutput` for built-in tools (context budget recovery),enhancement|area:hooks
32100,2026-03-08T10:29:50Z,Agent refuses to use shell/bash under any circumstance,bug|platform:macos|area:model|area:bash|stale
32098,2026-03-08T10:22:17Z,False warning: native installation path is not in PATH even though it already is (Windows),bug|has repro|platform:windows|area:packaging|stale
32090,2026-03-08T09:32:20Z,Shift+Enter does not insert newline in input on Windows Terminal,bug|duplicate|platform:windows|area:tui|stale
32082,2026-03-08T08:43:36Z,[FEATURE] Suppress async hook completion message for Stop/SubagentStop events,enhancement|area:tui|area:hooks
32060,2026-03-08T07:18:18Z,[FEATURE] hooks: PermissionRequest and PreToolUse: Support `updatedInput` without requiring `permissionDecision`,enhancement|area:hooks|stale
32058,2026-03-08T07:11:44Z,[FEATURE] Permission prompt explanation (Ctrl+E) should respect language setting,enhancement|area:tui|area:permissions
32057,2026-03-08T07:07:12Z,"Rules re-injected as system-reminders on every tool call, consuming ~46% of context window",bug|has repro|area:core|platform:vscode
32050,2026-03-08T06:00:07Z,Session idle timeout disconnects during long-running background tasks,enhancement|area:core
32046,2026-03-08T05:40:01Z,Desktop CI monitoring shows all zeros in git worktree,bug|has repro|platform:macos|area:desktop
32031,2026-03-08T04:35:32Z,Feature Request: Allow configurable output directory for /export command,enhancement|platform:macos|area:cli
32029,2026-03-08T04:24:09Z,[Bug] Auto-compact prompt causes Claude to self-approve and continue executing without user confirmation,bug|platform:windows|area:core|area:permissions
32021,2026-03-08T03:38:13Z,"Cowork ""Virtualization is not available"" on Lenovo Yoga L13 Windows 11 — VM never initializes, no logs generated",invalid
32018,2026-03-08T03:31:29Z,[BUG] Archived Code session cannot be unarchived - equivalent to permanent deletion,invalid
32016,2026-03-08T03:25:46Z,[FEATURE] Include task prompt in SubagentStart hook payload,enhancement|area:hooks|area:agents
32005,2026-03-08T02:47:43Z,[FEATURE] Support image/screenshot paste in Claude Code terminal,enhancement|area:tui
32000,2026-03-08T02:16:23Z,Scheduled tasks cannot access HTTP MCP servers — missing user:mcp_servers scope,bug|platform:macos|area:auth|area:mcp
31992,2026-03-08T01:46:55Z,[FEATURE] Cross-machine session resume — sync session state for CLI-to-CLI handoff,enhancement|area:cli
31990,2026-03-08T01:36:53Z,[BUG] Claude Desktop Windows MSIX - screen flickering every ~15 seconds,invalid
31987,2026-03-08T01:14:48Z,Expose reasoning effort level in status line JSON input,enhancement|area:statusline
31977,2026-03-08T00:33:21Z,[BUG] In-process team agents lack the Agent tool (cannot spawn subagents),bug|has repro|platform:macos|area:agents
31969,2026-03-07T23:55:30Z,"Feature: Enter/resume existing worktrees, configurable branch naming, hook removal control",enhancement|area:hooks|area:plugins
31968,2026-03-07T23:42:36Z,"[BUG] Pipes silently broken in sandbox: shell-quoted ""<"" in oAD passes literal argument to eval instead of redirect",bug|has repro|platform:linux|area:bash|area:sandbox|stale
31966,2026-03-07T23:19:34Z,"[DOCS] Can you publish your releases in github? At least the tags, to be able to subscribe to the feed?",documentation|enhancement|stale
31946,2026-03-07T22:07:52Z,"Critical: Destructive actions without user consent, ignored safety rules, dismissive behavior",bug|platform:macos|area:tools|area:permissions
31943,2026-03-07T21:38:32Z,[BUG] Desktop app (Windows + macOS): new chat session repo selector is locked to last interacted-with repo and is unresponsive — Android unaffected,bug|platform:windows|platform:macos|area:desktop|stale
31940,2026-03-07T21:33:11Z,AgentDefinition and subagent frontmatter should support cwd and additionalDirectories for per-subagent directory scoping,enhancement|area:agent-sdk|area:permissions
31908,2026-03-07T18:48:31Z,Feature: combine remote-control with --dangerously-skip-permissions,enhancement|area:cli
31905,2026-03-07T18:40:21Z,[Bug] Project context lost when Bash tool changes into nested git repository,bug|has repro|platform:macos|area:bash|area:hooks
31901,2026-03-07T18:12:19Z,Feature request: Native Zellij support as alternative to tmux for Agent Teams and /terminal-setup,enhancement|area:tui|area:agents
31889,2026-03-07T16:56:08Z,[BUG] Wildcard permission matching not working,bug|duplicate|platform:windows|area:permissions
31888,2026-03-07T16:55:34Z,Add batch diff review mode: show all changes together before approval (like Cursor's native agent),enhancement|area:ide|platform:vscode|stale
31881,2026-03-07T16:37:03Z,"[Bug] Subagent spawning fails with ""inherit"" model when using subagent_type from agent files",bug|area:model|area:agents
31861,2026-03-07T15:30:27Z,[BUG] API Error: null is not an object (evaluating 'WA.content'),bug|platform:windows|external|area:providers|stale
31853,2026-03-07T14:39:01Z,"Remote Control WebSocket disconnects every ~25 min, permanently dies after 3rd reconnect (1006 → 1002)",bug|has repro|platform:macos|stale
31852,2026-03-07T14:38:34Z,keybindings.json user customization disabled when DISABLE_TELEMETRY=1,bug|has repro|platform:macos|keybindings|stale
31850,2026-03-07T14:35:43Z,"[BUG] Unknown plugin ""fizz@testmkt-marketplace"" appeared in blocklist.json without user installation [MAC] [LINUX",bug|platform:macos|area:security|area:plugins|stale
31848,2026-03-07T14:22:59Z,Windows: cowork-svc.exe burns 17-20% CPU due to per-request Authenticode verification on 1-second polling loop,bug|duplicate|platform:windows|area:cowork|performance|stale
31847,2026-03-07T14:22:23Z,[BUG] Cowork crashes on startup: apply-seccomp Killed in VM sandbox (macOS ARM64),bug|platform:macos|area:cowork|area:sandbox
31845,2026-03-07T14:04:45Z,PreCompact hook: allow decision control to clear instead of compact,enhancement|area:hooks
31842,2026-03-07T13:15:23Z,"Feature Request: Add multi-language UI support (i18n), starting with Chinese (中文)",enhancement|area:tui|stale
31840,2026-03-07T13:10:19Z,[Feature Request] Expose Remote Control connection status via state file or CLI flag for external tooling,enhancement|platform:linux|area:cli
31828,2026-03-07T12:12:51Z,[BUG] auto compaction become silence,bug|platform:windows|area:tui|platform:intellij|regression|stale
31799,2026-03-07T10:07:14Z,Shell snapshot PATH export contains literal $PATH — system directories lost,bug|has repro|platform:macos|area:bash|stale
31782,2026-03-07T09:25:59Z,[FEATURE] Allow skipping a running hook via keypress (e.g. Esc),enhancement|area:hooks
31778,2026-03-07T09:06:16Z,[Bug] Branch picker search fails to find existing branches in Claude Code Desktop,bug|has repro|platform:macos|area:desktop
31776,2026-03-07T08:55:22Z,CLAUDE.md commit conventions overridden by system prompt defaults,bug|duplicate|has repro|area:model
31763,2026-03-07T08:00:40Z,Plugin loader crashes on hooks.json with [] or {} (missing hooks key),bug|platform:macos|area:hooks|area:plugins
31759,2026-03-07T07:38:03Z,[Bug] /loop slash command not recognized in v2.1.71,bug|has repro|platform:macos|area:skills
31734,2026-03-07T06:19:27Z,Shift+Enter no longer inserts newline in prompt (sends message instead),bug|duplicate|area:tui|platform:wsl|stale
31724,2026-03-07T05:43:43Z,Feature request: Add voiceLanguage setting for /voice mode,enhancement|area:tui
31709,2026-03-07T04:34:32Z,[FEATURE] Distinct default styling for hook output (separate from conversation transcript),enhancement|area:tui|area:hooks
31703,2026-03-07T04:16:04Z,[BUG] Failed to start Claude's workspace VM service not running. The service failed to start.,bug|platform:windows|area:cowork|stale
31692,2026-03-07T02:54:45Z,"[BUG] SUBSCRIBED, PAID  refund please",invalid|stale
31684,2026-03-07T02:17:14Z,[DOCS] Plugin uninstall docs missing settings.local.json behavior for project-scoped plugins,documentation|area:plugins|stale
31683,2026-03-07T02:16:13Z,[DOCS] Sub-agents docs missing background agent completion notification content and output file path,documentation|area:agents|area:docs|stale
31682,2026-03-07T02:15:12Z,[DOCS] MCP docs missing plugin-provided server deduplication behavior,documentation|area:mcp|area:plugins|stale
31681,2026-03-07T02:14:11Z,"[DOCS] Remote Control docs outdated — bridge session reconnects in seconds, not up to 10 minutes",documentation|area:docs|stale
31680,2026-03-07T02:13:10Z,[DOCS] /debug command docs outdated — does not reflect mid-session toggle behavior,documentation|area:docs
31679,2026-03-07T02:12:09Z,[DOCS] --print flag docs missing team agent interaction caveat,documentation|area:agents|area:docs|stale
31678,2026-03-07T02:11:07Z,[DOCS] Plugin marketplace docs missing @ ref separator and update behavior for pinned marketplaces,documentation|area:plugins|stale
31677,2026-03-07T02:10:06Z,[DOCS] /fork documentation missing plan file isolation behavior,documentation|enhancement|area:docs|stale
31675,2026-03-07T02:09:05Z,[DOCS] Permissions and settings docs missing bash auto-approval allowlist enumeration,documentation|area:bash|area:permissions
31670,2026-03-07T01:57:35Z,[Bug] Statusline command not executed on Windows in v2.1.71,bug|platform:windows|area:statusline
